Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,dataset_type
64871,29,Female,8,Finance,7516,Good,High,Average,0,Yes,45,Bachelor’s Degree,Single,1,Mid,Medium,60,No,No,Yes,Good,Medium,Left,test
17169,27,Female,5,Finance,9688,Excellent,High,Low,0,No,72,Bachelor’s Degree,Single,1,Senior,Medium,65,No,No,No,Good,High,Stayed,test
3215,41,Female,21,Education,3540,Good,Very High,Average,3,No,99,Associate Degree,Single,2,Senior,Medium,66,Yes,No,No,Good,Low,Stayed,test
20903,30,Female,3,Healthcare,8283,Excellent,High,Average,0,Yes,57,Associate Degree,Married,3,Entry,Medium,9,No,No,No,Poor,High,Left,test
7731,33,Female,9,Healthcare,8011,Excellent,High,Average,1,No,67,Master’s Degree,Divorced,0,Mid,Large,46,No,No,No,Fair,High,Stayed,test
64165,19,Female,9,Technology,7906,Good,Medium,Average,2,No,13,Associate Degree,Single,1,Senior,Large,80,Yes,No,No,Poor,High,Stayed,test
62405,28,Male,6,Healthcare,7906,Fair,High,Average,3,Yes,11,Master’s Degree,Married,3,Mid,Medium,56,Yes,No,No,Fair,Low,Stayed,test
33556,40,Female,28,Healthcare,7509,Poor,Medium,High,0,Yes,96,High School,Married,4,Mid,Small,31,No,No,No,Good,Low,Left,test
19809,55,Female,33,Healthcare,6899,Good,High,High,0,No,38,High School,Single,0,Mid,Medium,106,No,No,No,Fair,High,Stayed,test
13671,46,Male,3,Education,4328,Fair,Low,Below Average,0,No,65,Bachelor’s Degree,Married,1,Senior,Medium,6,No,No,No,Fair,Low,Stayed,test
69651,27,Female,7,Technology,10249,Fair,Very High,Below Average,0,Yes,41,Master’s Degree,Single,0,Mid,Medium,11,No,No,Yes,Fair,Medium,Left,test
22303,23,Female,4,Education,3962,Fair,Very High,Below Average,2,Yes,45,Associate Degree,Married,0,Entry,Medium,57,No,Yes,Yes,Good,Medium,Stayed,test
38778,24,Female,2,Technology,10048,Excellent,High,Average,0,No,35,Associate Degree,Divorced,1,Entry,Medium,6,No,No,No,Good,Low,Stayed,test
55645,19,Male,7,Media,6892,Good,Very High,Below Average,2,Yes,72,Bachelor’s Degree,Single,0,Entry,Medium,14,No,No,Yes,Good,Low,Left,test
69289,18,Male,7,Healthcare,7146,Fair,High,Average,1,No,97,Bachelor’s Degree,Divorced,4,Entry,Medium,37,No,No,No,Poor,Low,Left,test
24862,38,Male,17,Finance,8750,Fair,High,Average,0,Yes,4,High School,Married,1,Mid,Medium,91,No,No,No,Good,Medium,Stayed,test
10980,29,Male,18,Education,4902,Fair,Medium,Below Average,1,No,62,Associate Degree,Single,1,Mid,Small,88,No,No,No,Good,Low,Left,test
18266,25,Female,4,Media,6145,Fair,Medium,Average,3,No,93,High School,Married,1,Senior,Medium,16,No,No,No,Good,Medium,Stayed,test
73011,35,Male,1,Technology,8141,Fair,High,Average,1,No,25,PhD,Married,2,Senior,Medium,73,No,No,No,Poor,High,Stayed,test
67622,59,Male,16,Finance,8998,Fair,High,High,0,No,87,Master’s Degree,Married,0,Entry,Large,83,Yes,No,No,Fair,Low,Stayed,test
49472,58,Female,47,Technology,7075,Excellent,High,Average,1,Yes,84,Bachelor’s Degree,Married,2,Mid,Large,59,No,No,No,Fair,High,Stayed,test
5776,45,Male,32,Healthcare,7450,Excellent,Medium,Average,0,No,59,Associate Degree,Married,0,Senior,Medium,83,Yes,No,No,Good,Medium,Stayed,test
14436,49,Male,19,Education,4741,Good,Very High,Below Average,0,No,79,Associate Degree,Single,0,Mid,Medium,88,Yes,No,No,Good,High,Stayed,test
33395,46,Male,28,Healthcare,9222,Excellent,High,High,1,Yes,17,Master’s Degree,Single,4,Mid,Medium,102,No,No,No,Fair,Medium,Left,test
49616,19,Female,7,Healthcare,7931,Fair,High,Average,1,Yes,82,Master’s Degree,Married,3,Mid,Medium,57,No,No,No,Poor,Low,Left,test
46415,56,Female,36,Technology,7882,Good,High,Average,0,Yes,77,High School,Married,1,Senior,Large,63,No,No,No,Excellent,High,Stayed,test
71277,30,Female,13,Healthcare,6337,Fair,High,Average,0,No,83,High School,Divorced,0,Entry,Medium,58,Yes,No,No,Fair,Low,Stayed,test
32570,44,Male,36,Technology,10143,Poor,High,Below Average,0,No,50,Associate Degree,Married,0,Entry,Medium,38,No,No,No,Good,Medium,Left,test
49913,27,Female,12,Healthcare,7746,Fair,High,High,3,No,63,Associate Degree,Single,4,Entry,Large,56,No,No,No,Fair,Medium,Left,test
2708,24,Female,3,Finance,9368,Good,High,High,2,No,99,Bachelor’s Degree,Single,1,Entry,Large,50,No,No,No,Poor,Medium,Left,test
63851,45,Male,32,Healthcare,8257,Fair,Medium,Average,0,No,41,Associate Degree,Married,0,Mid,Medium,86,No,No,No,Good,Medium,Stayed,test
20365,19,Female,8,Media,7244,Poor,Low,Below Average,0,Yes,34,Associate Degree,Married,1,Mid,Medium,78,No,No,Yes,Poor,Medium,Left,test
36057,43,Male,7,Healthcare,7529,Good,Very High,Below Average,1,No,23,Master’s Degree,Married,1,Entry,Medium,85,No,No,No,Excellent,High,Left,test
10970,28,Male,17,Media,6406,Poor,Medium,High,0,No,21,Bachelor’s Degree,Single,0,Senior,Large,30,No,No,No,Good,Medium,Stayed,test
25542,45,Male,25,Healthcare,6932,Poor,High,High,2,No,26,High School,Married,0,Mid,Medium,54,No,No,No,Fair,Low,Left,test
20934,40,Female,9,Technology,10376,Fair,High,Average,3,Yes,35,PhD,Married,5,Mid,Large,74,No,No,No,Fair,Medium,Stayed,test
58357,46,Female,36,Technology,7795,Poor,Medium,Average,0,No,79,Associate Degree,Single,0,Mid,Small,68,No,No,No,Poor,High,Left,test
8931,26,Male,13,Healthcare,7988,Good,Very High,Average,1,No,5,Bachelor’s Degree,Married,0,Entry,Medium,51,No,No,No,Good,Low,Stayed,test
29437,36,Female,22,Education,5488,Fair,Medium,Average,0,No,78,Bachelor’s Degree,Married,3,Mid,Medium,78,No,No,No,Fair,High,Stayed,test
42233,37,Male,16,Media,6808,Fair,High,Average,1,No,4,Associate Degree,Married,1,Entry,Large,47,No,No,No,Good,Low,Stayed,test
5206,53,Female,24,Technology,8637,Fair,High,Below Average,0,No,81,Master’s Degree,Single,3,Entry,Medium,68,No,No,Yes,Fair,Medium,Left,test
57918,45,Male,27,Healthcare,7100,Poor,Medium,High,1,No,21,Bachelor’s Degree,Married,0,Mid,Large,100,No,No,No,Good,Medium,Left,test
34086,32,Male,10,Education,6230,Good,High,Average,2,No,10,High School,Divorced,0,Entry,Small,35,No,No,No,Poor,Low,Stayed,test
62310,55,Male,6,Healthcare,7721,Good,Medium,Average,0,No,10,Master’s Degree,Married,4,Senior,Large,34,Yes,No,Yes,Good,High,Stayed,test
61794,28,Male,12,Finance,11208,Excellent,High,Average,0,No,95,Master’s Degree,Married,2,Mid,Small,40,Yes,No,Yes,Good,Very High,Stayed,test
72911,44,Male,12,Education,3906,Good,Low,Average,2,No,32,Bachelor’s Degree,Married,0,Mid,Medium,60,No,No,No,Poor,Low,Stayed,test
37065,36,Male,12,Education,3881,Fair,Medium,Average,3,No,32,High School,Single,2,Senior,Medium,73,No,No,No,Good,Low,Stayed,test
26806,36,Female,25,Media,6835,Good,High,Average,1,No,63,Bachelor’s Degree,Married,2,Senior,Small,96,No,No,No,Good,Very High,Stayed,test
74197,49,Male,12,Media,6020,Fair,High,Average,1,No,36,High School,Divorced,0,Entry,Medium,84,Yes,No,No,Excellent,Very High,Stayed,test
29639,54,Female,45,Education,3768,Poor,High,Average,0,No,95,Master’s Degree,Divorced,2,Entry,Medium,97,Yes,No,No,Fair,High,Stayed,test
65960,52,Male,12,Healthcare,7652,Good,Medium,Low,0,Yes,79,High School,Married,4,Entry,Medium,49,No,No,No,Good,High,Left,test
74043,56,Male,42,Technology,11125,Fair,Medium,Average,0,No,68,Bachelor’s Degree,Married,1,Mid,Medium,62,Yes,No,No,Excellent,Medium,Stayed,test
23418,22,Male,8,Healthcare,8476,Good,High,Average,1,Yes,61,Bachelor’s Degree,Single,1,Entry,Medium,12,Yes,No,No,Good,Low,Stayed,test
53214,32,Male,1,Finance,10971,Fair,High,High,4,No,44,PhD,Married,0,Mid,Large,52,No,No,No,Fair,Medium,Stayed,test
7432,43,Female,32,Healthcare,8979,Good,Very High,Average,3,No,95,Associate Degree,Married,0,Mid,Small,92,Yes,No,No,Excellent,High,Stayed,test
53183,32,Male,17,Media,5966,Good,Low,Average,3,No,56,Bachelor’s Degree,Married,3,Mid,Small,38,No,No,No,Good,Medium,Stayed,test
41302,38,Male,22,Education,5662,Good,High,Average,3,No,99,Master’s Degree,Single,3,Mid,Medium,70,No,No,No,Fair,Medium,Stayed,test
31583,54,Female,8,Healthcare,8700,Good,High,Average,1,No,40,Associate Degree,Married,4,Entry,Small,73,No,No,No,Good,Low,Left,test
65066,23,Male,4,Healthcare,9610,Good,High,High,0,No,16,Associate Degree,Divorced,0,Entry,Medium,49,No,No,No,Poor,Low,Left,test
41817,34,Female,23,Technology,6882,Fair,High,Low,0,Yes,5,High School,Single,2,Entry,Large,90,Yes,No,No,Good,Medium,Left,test
31275,20,Female,2,Education,4074,Poor,Low,Average,0,Yes,4,High School,Single,1,Mid,Small,4,Yes,No,No,Excellent,Low,Left,test
46602,53,Female,13,Technology,7019,Fair,Medium,Average,0,No,81,Bachelor’s Degree,Single,1,Mid,Medium,27,No,No,No,Fair,Medium,Left,test
22228,52,Male,15,Finance,9621,Excellent,High,Below Average,0,Yes,79,Master’s Degree,Married,0,Mid,Large,34,No,No,Yes,Good,Medium,Left,test
42697,45,Female,20,Healthcare,4841,Good,Medium,Average,0,No,62,High School,Single,1,Mid,Medium,58,Yes,Yes,No,Fair,Medium,Stayed,test
43129,28,Male,1,Finance,9918,Good,High,Average,0,Yes,92,Associate Degree,Married,0,Entry,Small,32,No,No,No,Good,Very High,Left,test
70004,52,Male,20,Technology,7239,Fair,Low,Average,1,No,37,Bachelor’s Degree,Single,0,Entry,Small,65,No,No,No,Fair,Low,Left,test
39208,25,Female,5,Media,6293,Excellent,High,Average,0,No,96,Bachelor’s Degree,Married,1,Entry,Medium,47,Yes,No,No,Poor,Low,Left,test
20255,50,Male,25,Media,6117,Good,Very High,Average,2,Yes,6,Master’s Degree,Single,0,Mid,Medium,68,No,No,No,Fair,Low,Left,test
66283,21,Female,6,Technology,10153,Good,High,Average,0,No,33,Master’s Degree,Single,0,Mid,Small,48,No,No,No,Fair,Low,Left,test
60396,18,Male,6,Media,6760,Fair,High,High,0,No,92,Associate Degree,Divorced,2,Senior,Medium,49,No,No,Yes,Excellent,High,Stayed,test
17999,30,Male,19,Technology,10006,Good,High,Low,0,No,74,Master’s Degree,Married,1,Senior,Medium,88,No,No,No,Fair,Medium,Left,test
67449,40,Male,3,Finance,8073,Excellent,Very High,High,0,No,3,Master’s Degree,Single,0,Entry,Small,4,No,Yes,No,Excellent,Low,Stayed,test
30243,58,Male,23,Healthcare,7530,Poor,High,High,0,Yes,17,Master’s Degree,Married,0,Mid,Medium,51,No,No,Yes,Good,Medium,Stayed,test
15048,24,Male,1,Technology,8707,Good,Medium,Average,2,No,10,Associate Degree,Married,1,Mid,Medium,49,Yes,No,No,Excellent,Medium,Stayed,test
43768,41,Male,26,Technology,9236,Fair,High,Average,2,No,8,Associate Degree,Single,0,Entry,Large,60,Yes,No,No,Good,High,Stayed,test
15466,57,Female,41,Healthcare,9710,Fair,Medium,Average,3,No,49,High School,Married,3,Senior,Small,102,No,Yes,No,Good,Medium,Stayed,test
125,26,Female,17,Media,5427,Fair,High,Average,0,No,39,Bachelor’s Degree,Single,5,Entry,Small,72,No,No,No,Excellent,Very High,Left,test
72696,51,Male,18,Technology,7277,Good,Medium,Average,2,No,41,Bachelor’s Degree,Married,1,Senior,Small,55,Yes,No,No,Poor,Low,Stayed,test
23533,21,Male,4,Technology,9295,Good,High,Low,0,No,13,Associate Degree,Married,0,Senior,Small,50,No,No,No,Excellent,Medium,Stayed,test
15316,29,Female,15,Healthcare,7356,Good,Medium,Average,1,No,91,Bachelor’s Degree,Single,4,Entry,Small,44,No,No,No,Good,Low,Left,test
40669,42,Male,24,Technology,8437,Excellent,High,Average,1,No,95,Bachelor’s Degree,Divorced,1,Mid,Small,47,Yes,No,No,Good,Medium,Stayed,test
62272,58,Female,25,Technology,8562,Excellent,Medium,High,2,Yes,19,Bachelor’s Degree,Married,3,Entry,Small,95,No,No,No,Poor,Low,Left,test
27423,37,Male,14,Education,5157,Fair,Low,High,0,Yes,3,Bachelor’s Degree,Single,1,Senior,Medium,89,No,No,No,Good,High,Stayed,test
62488,30,Female,20,Finance,11746,Good,High,Average,0,Yes,95,Master’s Degree,Married,1,Senior,Small,45,No,No,No,Good,Low,Stayed,test
56964,58,Female,26,Technology,9865,Good,Medium,Average,0,No,99,Associate Degree,Single,3,Entry,Medium,104,Yes,No,No,Good,Low,Left,test
29713,20,Female,9,Technology,8429,Good,High,Average,0,No,81,Master’s Degree,Married,0,Entry,Medium,39,No,No,No,Good,Medium,Stayed,test
10306,30,Male,6,Education,4593,Excellent,High,Below Average,4,Yes,34,Associate Degree,Married,1,Entry,Medium,35,No,No,Yes,Good,Medium,Stayed,test
53455,37,Male,21,Media,5654,Fair,High,Average,0,Yes,78,Associate Degree,Single,2,Mid,Medium,53,No,No,No,Good,High,Left,test
32374,30,Male,1,Technology,10494,Fair,High,Average,1,No,49,Master’s Degree,Married,1,Mid,Medium,55,No,No,Yes,Good,Medium,Stayed,test
61568,20,Male,6,Finance,7990,Good,Very High,Below Average,2,Yes,30,Bachelor’s Degree,Married,1,Senior,Large,37,Yes,No,No,Good,Medium,Stayed,test
53481,21,Female,13,Finance,5504,Fair,High,Average,2,No,95,Master’s Degree,Married,3,Entry,Large,54,Yes,No,Yes,Excellent,Low,Stayed,test
44008,43,Female,10,Healthcare,5725,Fair,High,Average,1,No,65,Bachelor’s Degree,Married,1,Entry,Medium,65,No,No,No,Fair,Low,Left,test
35687,51,Female,16,Healthcare,7759,Fair,Very High,Average,0,Yes,34,Associate Degree,Divorced,1,Entry,Large,62,No,No,No,Fair,Low,Left,test
41871,41,Female,7,Healthcare,9422,Fair,Medium,Below Average,0,Yes,43,Associate Degree,Married,4,Entry,Small,33,Yes,No,No,Fair,Medium,Stayed,test
2894,39,Male,21,Healthcare,6936,Fair,High,Average,1,No,95,High School,Married,4,Senior,Small,38,No,Yes,No,Fair,Medium,Stayed,test
16142,39,Female,17,Education,3506,Poor,Very High,Below Average,0,No,25,High School,Married,4,Senior,Large,22,No,Yes,No,Fair,Medium,Stayed,test
6975,29,Female,20,Education,4328,Fair,High,High,3,No,38,Master’s Degree,Married,5,Senior,Large,68,No,No,No,Fair,Medium,Stayed,test
70329,25,Male,17,Healthcare,6642,Good,Low,Average,1,No,65,Associate Degree,Married,4,Mid,Large,77,No,No,No,Poor,Low,Stayed,test
31445,45,Male,26,Healthcare,9315,Good,High,Low,1,Yes,67,High School,Married,0,Entry,Small,65,No,No,No,Fair,Low,Left,test
59523,42,Male,15,Healthcare,6796,Fair,High,Average,4,Yes,25,Associate Degree,Married,1,Mid,Large,43,No,No,No,Good,Medium,Stayed,test
46928,42,Female,34,Education,3977,Fair,High,Average,1,No,99,Associate Degree,Married,0,Mid,Medium,39,Yes,No,No,Good,Medium,Stayed,test
39417,22,Male,9,Finance,11270,Fair,High,Below Average,1,No,9,Associate Degree,Single,0,Mid,Medium,42,No,No,No,Poor,Very High,Left,test
54277,50,Female,29,Healthcare,8258,Excellent,High,Low,3,No,56,Associate Degree,Married,0,Mid,Medium,66,No,No,No,Poor,Medium,Stayed,test
11618,52,Male,16,Finance,9770,Poor,Medium,High,1,No,52,High School,Divorced,0,Senior,Medium,22,No,No,No,Good,Medium,Stayed,test
36779,43,Female,18,Technology,10319,Good,Very High,Average,1,No,51,Master’s Degree,Single,2,Entry,Medium,80,No,No,No,Poor,High,Left,test
36247,28,Female,13,Education,4693,Excellent,High,Average,4,No,12,Bachelor’s Degree,Single,0,Mid,Medium,43,No,No,No,Excellent,Medium,Stayed,test
67403,34,Male,13,Healthcare,8003,Good,Medium,Below Average,2,Yes,95,Associate Degree,Single,4,Entry,Medium,92,No,No,Yes,Good,Very High,Stayed,test
56450,19,Female,2,Technology,8877,Fair,Very High,Average,0,Yes,96,Bachelor’s Degree,Married,2,Senior,Medium,24,No,No,No,Good,Medium,Left,test
26972,19,Male,9,Healthcare,7281,Poor,High,High,1,No,17,Associate Degree,Married,2,Mid,Medium,19,No,No,No,Poor,Medium,Left,test
6137,50,Female,6,Finance,9024,Fair,Medium,High,0,Yes,46,Associate Degree,Married,1,Entry,Medium,62,No,No,Yes,Fair,High,Left,test
72928,32,Female,8,Media,6858,Fair,Low,Low,1,No,50,Associate Degree,Single,1,Mid,Medium,43,No,No,No,Poor,Medium,Left,test
14887,21,Female,11,Healthcare,10494,Poor,Medium,High,2,Yes,96,Associate Degree,Married,6,Mid,Medium,60,Yes,No,Yes,Good,High,Left,test
28418,24,Male,16,Technology,9140,Fair,High,Below Average,0,No,4,High School,Single,3,Entry,Large,75,No,No,No,Good,Medium,Left,test
51999,51,Female,30,Technology,7532,Good,High,Average,0,Yes,3,Associate Degree,Single,2,Mid,Large,89,Yes,No,No,Good,Medium,Stayed,test
16597,27,Male,18,Healthcare,8722,Fair,Very High,High,4,Yes,68,High School,Married,1,Entry,Medium,60,No,No,No,Poor,Low,Left,test
48849,49,Female,40,Finance,9770,Good,Medium,Average,2,No,60,Associate Degree,Married,1,Senior,Small,116,No,No,No,Good,Medium,Stayed,test
25488,24,Male,13,Media,6344,Fair,High,Average,1,Yes,4,Master’s Degree,Married,4,Senior,Small,90,No,No,No,Good,Low,Stayed,test
54327,26,Female,2,Technology,7625,Good,High,Average,0,No,50,Associate Degree,Married,3,Senior,Medium,7,No,No,Yes,Good,Low,Stayed,test
34581,53,Male,41,Finance,12248,Poor,High,Below Average,1,No,81,Master’s Degree,Divorced,0,Entry,Small,95,No,No,No,Good,High,Stayed,test
7493,33,Female,16,Education,4400,Excellent,Very High,Below Average,0,Yes,2,Bachelor’s Degree,Married,3,Entry,Small,62,No,No,No,Good,Low,Stayed,test
551,24,Female,3,Media,5981,Excellent,High,High,3,No,24,Associate Degree,Married,2,Mid,Medium,65,No,No,Yes,Poor,Medium,Stayed,test
37342,28,Male,10,Technology,10174,Excellent,High,Average,0,Yes,38,Bachelor’s Degree,Married,0,Entry,Large,42,No,No,No,Fair,Medium,Left,test
2183,29,Male,9,Media,6634,Good,Medium,High,1,No,86,Associate Degree,Married,2,Entry,Medium,47,No,No,No,Good,High,Stayed,test
50036,25,Male,10,Healthcare,8342,Poor,Low,Average,1,No,8,Associate Degree,Single,0,Mid,Medium,55,Yes,No,No,Excellent,High,Left,test
71435,21,Male,9,Education,4100,Fair,High,Below Average,0,No,21,High School,Divorced,0,Entry,Medium,67,No,No,No,Good,Medium,Stayed,test
36317,24,Male,9,Finance,4241,Good,Very High,Average,0,No,99,Master’s Degree,Divorced,2,Senior,Medium,70,Yes,No,No,Good,Low,Stayed,test
63540,48,Female,18,Technology,11114,Good,Medium,Average,1,Yes,30,Bachelor’s Degree,Married,1,Entry,Medium,54,No,No,No,Fair,Low,Left,test
45752,25,Female,16,Technology,9502,Fair,High,Average,3,Yes,46,Bachelor’s Degree,Married,1,Entry,Medium,74,No,No,No,Good,Low,Stayed,test
54686,21,Female,1,Technology,9383,Good,Low,Average,0,No,64,Bachelor’s Degree,Single,0,Entry,Medium,66,No,No,No,Good,Low,Left,test
14664,36,Female,12,Education,3864,Good,Very High,Low,1,No,28,High School,Married,4,Entry,Medium,25,No,No,No,Poor,Low,Left,test
26028,19,Male,10,Finance,9279,Good,High,Low,0,No,19,Bachelor’s Degree,Divorced,1,Mid,Medium,39,No,No,No,Poor,Low,Left,test
64722,45,Male,37,Education,5331,Excellent,High,Below Average,1,No,15,High School,Married,0,Mid,Medium,98,No,No,No,Poor,High,Stayed,test
27174,59,Female,18,Healthcare,7333,Good,Low,Average,3,No,52,Master’s Degree,Single,4,Entry,Small,36,No,Yes,No,Good,Medium,Stayed,test
18537,43,Female,6,Healthcare,6768,Excellent,High,High,0,No,92,Associate Degree,Single,0,Mid,Medium,19,No,No,No,Good,Low,Left,test
49320,50,Female,38,Technology,7747,Poor,Medium,Average,0,Yes,49,Bachelor’s Degree,Married,1,Mid,Small,57,No,No,No,Good,Low,Left,test
54635,59,Male,6,Technology,9939,Fair,High,Average,1,No,58,Bachelor’s Degree,Single,1,Mid,Small,56,No,No,No,Poor,Medium,Left,test
27694,21,Female,10,Healthcare,9397,Fair,High,Average,1,No,89,Bachelor’s Degree,Married,5,Entry,Small,49,No,No,No,Poor,Low,Left,test
23985,39,Male,23,Media,6043,Excellent,High,Average,0,No,7,Master’s Degree,Married,3,Entry,Medium,25,No,No,Yes,Excellent,Low,Stayed,test
39629,25,Male,17,Education,5949,Poor,High,Average,0,No,21,High School,Married,2,Entry,Medium,69,Yes,No,No,Poor,Low,Left,test
52357,52,Male,10,Education,5088,Good,Medium,Average,0,No,29,Bachelor’s Degree,Married,0,Entry,Large,60,No,No,No,Good,High,Left,test
14884,47,Female,26,Healthcare,9424,Poor,High,High,0,Yes,73,Associate Degree,Married,3,Entry,Medium,51,No,No,No,Good,Low,Stayed,test
5523,36,Female,18,Healthcare,10963,Fair,High,Average,2,Yes,74,Master’s Degree,Single,0,Senior,Small,64,No,No,No,Excellent,Low,Stayed,test
10721,36,Male,23,Healthcare,6942,Good,High,Average,1,No,29,Master’s Degree,Single,4,Entry,Large,92,No,No,No,Good,Low,Left,test
64954,30,Female,16,Education,4956,Good,Medium,Average,0,Yes,94,Associate Degree,Married,0,Mid,Medium,31,No,No,No,Good,High,Left,test
54578,32,Male,5,Technology,6024,Fair,Low,Average,3,Yes,31,Master’s Degree,Single,1,Mid,Large,15,No,No,Yes,Good,Medium,Left,test
1088,37,Male,23,Healthcare,7560,Fair,High,Average,0,No,84,Bachelor’s Degree,Divorced,3,Mid,Large,95,Yes,No,No,Good,High,Stayed,test
61307,30,Male,14,Education,4662,Fair,Very High,Below Average,2,Yes,4,Associate Degree,Divorced,0,Entry,Medium,68,No,No,No,Good,High,Stayed,test
34681,31,Female,3,Finance,6285,Good,Medium,Average,1,Yes,5,Associate Degree,Married,1,Entry,Large,7,No,No,No,Good,Medium,Stayed,test
47241,24,Female,12,Media,5431,Excellent,High,Below Average,1,Yes,71,High School,Married,1,Entry,Small,45,No,No,No,Good,High,Stayed,test
42390,37,Male,14,Technology,9810,Fair,Medium,Average,2,No,34,Bachelor’s Degree,Single,0,Mid,Medium,82,No,No,No,Good,Medium,Stayed,test
63671,20,Female,11,Finance,9324,Poor,High,Average,2,No,20,Associate Degree,Divorced,0,Mid,Medium,90,Yes,No,No,Fair,High,Stayed,test
4450,39,Male,10,Healthcare,9318,Fair,High,Average,0,Yes,8,High School,Married,1,Entry,Medium,60,No,No,No,Poor,Low,Stayed,test
55679,35,Male,6,Media,6204,Good,Very High,Below Average,1,No,22,Bachelor’s Degree,Married,3,Mid,Small,36,No,No,No,Good,Low,Stayed,test
33455,34,Male,23,Finance,9164,Fair,Very High,Average,1,No,45,Associate Degree,Divorced,0,Senior,Small,30,Yes,No,No,Fair,Low,Stayed,test
